"Date & time", "Julian day (day)", "Solar hour (h)", "Amb. Temp. (ºC)", "DNI (kW/m²)", "Omega (º)", "Delta (º)", "D1", "D2", "Angle of incidence (º)", "Angle of incidence modifier", "Thermal losses (kW)", "PTC thermal power (kW)", "Row thermal power (MW)", "Row raw energy (MWh)", "Row useful energy (MWh)", "Sum row useful energy (MWh)", "Row net power (MW)", "Solar field net power (MW)", "Thermal storage (MWh)", "Turbine electric power (MW)"
"2021-01-05 11:00:00", "5", "11", "13.840 ", "0.762 ", "15", "-22.520 ", "0", "0", "13.832 ", "0.987 ", "51.301 ", "388 ", "1.554 ", "1.554 ", "1.476 ", "3.452 ", "1.554 ", "233 ", "147 ", "50.000 "
"2021-01-05 12:00:00", "5", "12", "14.540 ", "0.910 ", "0", "-22.520 ", "0", "0", "0", "1", "51.082 ", "497 ", "1.989 ", "1.989 ", "1.890 ", "5.441 ", "1.989 ", "298 ", "305 ", "50.000 "
"2021-01-05 13:00:00", "5", "13", "15.240 ", "0.839 ", "-15", "-22.520 ", "0", "0", "13.832 ", "0.987 ", "50.863 ", "433 ", "1.733 ", "1.733 ", "1.646 ", "7.174 ", "1.733 ", "260 ", "425 ", "50.000 "
"2021-01-05 14:00:00", "5", "14", "15.940 ", "0.770 ", "-30", "-22.520 ", "0", "0", "27.508 ", "0.959 ", "50.646 ", "344 ", "1.376 ", "1.376 ", "1.307 ", "8.550 ", "1.376 ", "206 ", "492 ", "50.000 "
"2021-01-05 15:00:00", "5", "15", "14.180 ", "0.675 ", "-45", "-22.520 ", "0", "0", "40.782 ", "0.909 ", "51.194 ", "229 ", "0.915 ", "0.915 ", "0.869 ", "9.465 ", "0.915 ", "137 ", "489 ", "50.000 "
"2021-01-05 16:00:00", "5", "16", "12.420 ", "0.450 ", "-60", "-22.520 ", "0", "0", "53.129 ", "0.819 ", "51.748 ", "81.363 ", "0.325 ", "0.325 ", "0.309 ", "9.791 ", "0.325 ", "48.818 ", "398 ", "50.000 "
"2021-01-05 17:00:00", "5", "17", "10.660 ", "0", "-75", "-22.520 ", "0", "0", "63.160 ", "0.674 ", "52.308 ", "-52.308 ", "-0.209 ", "-0.209 ", "0", "9.582 ", "-0.209 ", "-31.385 ", "258 ", "50.000 "
"2021-01-05 18:00:00", "5", "18", "9.800 ", "0", "-90", "-22.520 ", "0", "0", "67.480 ", "0.568 ", "52.584 ", "-52.584 ", "-0.210 ", "-0.210 ", "0", "9.371 ", "-0.210 ", "-31.550 ", "118 ", "50.000 "
"2021-01-05 19:00:00", "5", "19", "8.940 ", "0", "-105", "-22.520 ", "0", "0", "63.160 ", "0.674 ", "52.861 ", "-52.861 ", "-0.211 ", "-0.211 ", "0", "9.160 ", "-0.211 ", "-31.717 ", "0", "41.925 "
"2021-01-05 20:00:00", "5", "20", "8.090 ", "0", "-120", "-22.520 ", "0", "0", "53.129 ", "0.819 ", "53.136 ", "-53.136 ", "-0.213 ", "-0.213 ", "0", "8.947 ", "-0.213 ", "-31.882 ", "0", "0"
"2021-01-05 21:00:00", "5", "21", "7.410 ", "0", "-135", "-22.520 ", "0", "0", "40.782 ", "0.909 ", "53.358 ", "-53.358 ", "-0.213 ", "-0.213 ", "0", "8.734 ", "-0.213 ", "-32.015 ", "0", "0"
"2021-01-05 22:00:00", "5", "22", "6.740 ", "0", "-150", "-22.520 ", "0", "0", "27.508 ", "0.959 ", "53.577 ", "-53.577 ", "-0.214 ", "-0.214 ", "0", "8.520 ", "-0.214 ", "-32.146 ", "0", "0"
"2021-01-05 23:00:00", "5", "23", "6.060 ", "0", "-165", "-22.520 ", "0", "0", "13.832 ", "0.987 ", "53.800 ", "-53.800 ", "-0.215 ", "-0.215 ", "0", "8.304 ", "-0.215 ", "-32.280 ", "0", "0"
"2021-01-06 00:00:00", "6", "0", "5.710 ", "0", "180", "-22.405 ", "0", "0", "0", "1", "53.915 ", "-53.915 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.349 ", "0", "0"
"2021-01-06 01:00:00", "6", "1", "5.370 ", "0", "165", "-22.405 ", "0", "0", "13.844 ", "0.987 ", "54.027 ", "-54.027 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.416 ", "0", "0"
"2021-01-06 02:00:00", "6", "2", "5.020 ", "0", "150", "-22.405 ", "0", "0", "27.533 ", "0.959 ", "54.143 ", "-54.143 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.486 ", "0", "0"
"2021-01-06 03:00:00", "6", "3", "4.720 ", "0", "135", "-22.405 ", "0", "0", "40.823 ", "0.909 ", "54.243 ", "-54.243 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.546 ", "0", "0"
"2021-01-06 04:00:00", "6", "4", "4.410 ", "0", "120", "-22.405 ", "0", "0", "53.192 ", "0.818 ", "54.345 ", "-54.345 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.607 ", "0", "0"
"2021-01-06 05:00:00", "6", "5", "4.110 ", "0", "105", "-22.405 ", "0", "0", "63.254 ", "0.672 ", "54.445 ", "-54.445 ", "-0.218 ", "-0.218 ", "0", "-0.325 ", "-0.218 ", "-32.667 ", "0", "0"
"2021-01-06 06:00:00", "6", "6", "5.400 ", "0", "90", "-22.405 ", "0", "0", "67.595 ", "0.564 ", "54.017 ", "-54.017 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.410 ", "0", "0"
"2021-01-06 07:00:00", "6", "7", "6.690 ", "0", "75", "-22.405 ", "0", "0", "63.254 ", "0.672 ", "53.593 ", "-53.593 ", "-0.214 ", "-0.214 ", "0", "-0.325 ", "-0.214 ", "-32.156 ", "0", "0"
"2021-01-06 08:00:00", "6", "8", "7.980 ", "0.486 ", "60", "-22.405 ", "0", "0", "53.192 ", "0.818 ", "53.172 ", "90.420 ", "0.362 ", "0.362 ", "0.344 ", "0.037 ", "0.362 ", "54.252 ", "0", "17.164 "
"2021-01-06 09:00:00", "6", "9", "11.010 ", "0.736 ", "45", "-22.405 ", "0", "0", "40.823 ", "0.909 ", "52.196 ", "253 ", "1.010 ", "1.010 ", "0.960 ", "1.047 ", "1.010 ", "152 ", "11.617 ", "50.000 "
"2021-01-06 10:00:00", "6", "10", "14.030 ", "0.850 ", "30", "-22.405 ", "0", "0", "27.533 ", "0.959 ", "51.241 ", "384 ", "1.536 ", "1.536 ", "1.459 ", "2.583 ", "1.536 ", "230 ", "102 ", "50.000 "
"2021-01-06 11:00:00", "6", "11", "17.060 ", "0.881 ", "15", "-22.405 ", "0", "0", "13.844 ", "0.987 ", "50.301 ", "458 ", "1.834 ", "1.834 ", "1.742 ", "4.417 ", "1.834 ", "275 ", "237 ", "50.000 "
"2021-01-06 12:00:00", "6", "12", "17.170 ", "0.911 ", "0", "-22.405 ", "0", "0", "0", "1", "50.267 ", "499 ", "1.995 ", "1.995 ", "1.895 ", "6.412 ", "1.995 ", "299 ", "396 ", "50.000 "
"2021-01-06 13:00:00", "6", "13", "17.280 ", "0.899 ", "-15", "-22.405 ", "0", "0", "13.844 ", "0.987 ", "50.233 ", "469 ", "1.875 ", "1.875 ", "1.781 ", "8.286 ", "1.875 ", "281 ", "538 ", "50.000 "
"2021-01-06 14:00:00", "6", "14", "17.390 ", "0.857 ", "-30", "-22.405 ", "0", "0", "27.533 ", "0.959 ", "50.199 ", "389 ", "1.556 ", "1.556 ", "1.478 ", "9.842 ", "1.556 ", "233 ", "631 ", "50.000 "
"2021-01-06 15:00:00", "6", "15", "15.590 ", "0.729 ", "-45", "-22.405 ", "0", "0", "40.823 ", "0.909 ", "50.755 ", "251 ", "1.006 ", "1.006 ", "0.955 ", "10.848 ", "1.006 ", "151 ", "642 ", "50.000 "
"2021-01-06 16:00:00", "6", "16", "13.790 ", "0.508 ", "-60", "-22.405 ", "0", "0", "53.192 ", "0.818 ", "51.316 ", "98.679 ", "0.395 ", "0.395 ", "0.375 ", "11.243 ", "0.395 ", "59.207 ", "561 ", "50.000 "
"2021-01-06 17:00:00", "6", "17", "11.990 ", "0", "-75", "-22.405 ", "0", "0", "63.254 ", "0.672 ", "51.884 ", "-51.884 ", "-0.208 ", "-0.208 ", "0", "11.035 ", "-0.208 ", "-31.131 ", "421 ", "50.000 "
"2021-01-06 18:00:00", "6", "18", "11.590 ", "0", "-90", "-22.405 ", "0", "0", "67.595 ", "0.564 ", "52.011 ", "-52.011 ", "-0.208 ", "-0.208 ", "0", "10.827 ", "-0.208 ", "-31.207 ", "281 ", "50.000 "
"2021-01-06 19:00:00", "6", "19", "11.190 ", "0", "-105", "-22.405 ", "0", "0", "63.254 ", "0.672 ", "52.139 ", "-52.139 ", "-0.209 ", "-0.209 ", "0", "10.618 ", "-0.209 ", "-31.283 ", "141 ", "50.000 "
"2021-01-06 20:00:00", "6", "20", "10.790 ", "0", "-120", "-22.405 ", "0", "0", "53.192 ", "0.818 ", "52.266 ", "-52.266 ", "-0.209 ", "-0.209 ", "0", "10.409 ", "-0.209 ", "-31.360 ", "1.449 ", "50.000 "
"2021-01-06 21:00:00", "6", "21", "9.980 ", "0", "-135", "-22.405 ", "0", "0", "40.823 ", "0.909 ", "52.526 ", "-52.526 ", "-0.210 ", "-0.210 ", "0", "10.199 ", "-0.210 ", "-31.515 ", "1.449 ", "0"
"2021-01-06 22:00:00", "6", "22", "9.180 ", "0", "-150", "-22.405 ", "0", "0", "27.533 ", "0.959 ", "52.783 ", "-52.783 ", "-0.211 ", "-0.211 ", "0", "9.988 ", "-0.211 ", "-31.670 ", "1.449 ", "0"
"2021-01-06 23:00:00", "6", "23", "8.380 ", "0", "-165", "-22.405 ", "0", "0", "13.844 ", "0.987 ", "53.042 ", "-53.042 ", "-0.212 ", "-0.212 ", "0", "9.776 ", "-0.212 ", "-31.825 ", "1.449 ", "0"
"2021-01-07 00:00:00", "7", "0", "7.650 ", "0", "180", "-22.284 ", "0", "0", "0", "1", "53.279 ", "-53.279 ", "-0.213 ", "-0.213 ", "0", "-0.325 ", "-0.213 ", "-31.968 ", "1.449 ", "0"
"2021-01-07 01:00:00", "7", "1", "6.930 ", "0", "165", "-22.284 ", "0", "0", "13.856 ", "0.987 ", "53.515 ", "-53.515 ", "-0.214 ", "-0.214 ", "0", "-0.325 ", "-0.214 ", "-32.109 ", "1.449 ", "0"
"2021-01-07 02:00:00", "7", "2", "6.200 ", "0", "150", "-22.284 ", "0", "0", "27.559 ", "0.959 ", "53.754 ", "-53.754 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.252 ", "1.449 ", "0"
"2021-01-07 03:00:00", "7", "3", "5.760 ", "0", "135", "-22.284 ", "0", "0", "40.867 ", "0.908 ", "53.899 ", "-53.899 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.339 ", "1.449 ", "0"
"2021-01-07 04:00:00", "7", "4", "5.320 ", "0", "120", "-22.284 ", "0", "0", "53.259 ", "0.818 ", "54.044 ", "-54.044 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.426 ", "1.449 ", "0"
"2021-01-07 05:00:00", "7", "5", "4.880 ", "0", "105", "-22.284 ", "0", "0", "63.353 ", "0.670 ", "54.189 ", "-54.189 ", "-0.217 ", "-0.217 ", "0", "-0.325 ", "-0.217 ", "-32.514 ", "1.449 ", "0"
"2021-01-07 06:00:00", "7", "6", "5.910 ", "0", "90", "-22.284 ", "0", "0", "67.716 ", "0.560 ", "53.849 ", "-53.849 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.310 ", "1.449 ", "0"
"2021-01-07 07:00:00", "7", "7", "6.950 ", "0", "75", "-22.284 ", "0", "0", "63.353 ", "0.670 ", "53.508 ", "-53.508 ", "-0.214 ", "-0.214 ", "0", "-0.325 ", "-0.214 ", "-32.105 ", "1.449 ", "0"
"2021-01-07 08:00:00", "7", "8", "7.980 ", "0.073 ", "60", "-22.284 ", "0", "0", "53.259 ", "0.818 ", "53.172 ", "-31.741 ", "-0.127 ", "-0.127 ", "0", "-0.325 ", "-0.127 ", "-19.045 ", "1.449 ", "0"
"2021-01-07 09:00:00", "7", "9", "10.920 ", "0.580 ", "45", "-22.284 ", "0", "0", "40.867 ", "0.908 ", "52.225 ", "188 ", "0.751 ", "0.751 ", "0.714 ", "0.426 ", "0.751 ", "113 ", "0", "40.517 "
"2021-01-07 10:00:00", "7", "10", "13.870 ", "0.645 ", "30", "-22.284 ", "0", "0", "27.559 ", "0.959 ", "51.291 ", "279 ", "1.116 ", "1.116 ", "1.060 ", "1.542 ", "1.116 ", "167 ", "27.459 ", "50.000 "
"2021-01-07 11:00:00", "7", "11", "16.810 ", "0.592 ", "15", "-22.284 ", "0", "0", "13.856 ", "0.987 ", "50.378 ", "291 ", "1.165 ", "1.165 ", "1.107 ", "2.708 ", "1.165 ", "175 ", "62.297 ", "50.000 "
"2021-01-07 12:00:00", "7", "12", "16.910 ", "0.707 ", "0", "-22.284 ", "0", "0", "0", "1", "50.347 ", "376 ", "1.502 ", "1.502 ", "1.427 ", "4.210 ", "1.502 ", "225 ", "148 ", "50.000 "
"2021-01-07 13:00:00", "7", "13", "17.010 ", "0.766 ", "-15", "-22.284 ", "0", "0", "13.856 ", "0.987 ", "50.316 ", "392 ", "1.566 ", "1.566 ", "1.488 ", "5.777 ", "1.566 ", "235 ", "243 ", "50.000 "
"2021-01-07 14:00:00", "7", "14", "17.100 ", "0.814 ", "-30", "-22.284 ", "0", "0", "27.559 ", "0.959 ", "50.288 ", "367 ", "1.466 ", "1.466 ", "1.393 ", "7.243 ", "1.466 ", "220 ", "323 ", "50.000 "
"2021-01-07 15:00:00", "7", "15", "16.510 ", "0.703 ", "-45", "-22.284 ", "0", "0", "40.867 ", "0.908 ", "50.470 ", "241 ", "0.963 ", "0.963 ", "0.914 ", "8.206 ", "0.963 ", "144 ", "327 ", "50.000 "
"2021-01-07 16:00:00", "7", "16", "15.920 ", "0.337 ", "-60", "-22.284 ", "0", "0", "53.259 ", "0.818 ", "50.652 ", "48.638 ", "0.195 ", "0.195 ", "0.185 ", "8.400 ", "0.195 ", "29.183 ", "216 ", "50.000 "
"2021-01-07 17:00:00", "7", "17", "15.330 ", "0", "-75", "-22.284 ", "0", "0", "63.353 ", "0.670 ", "50.835 ", "-50.835 ", "-0.203 ", "-0.203 ", "0", "8.197 ", "-0.203 ", "-30.501 ", "76.445 ", "50.000 "
"2021-01-07 18:00:00", "7", "18", "14.560 ", "0", "-90", "-22.284 ", "0", "0", "67.716 ", "0.560 ", "51.075 ", "-51.075 ", "-0.204 ", "-0.204 ", "0", "7.993 ", "-0.204 ", "-30.645 ", "0", "25.700 "
"2021-01-07 19:00:00", "7", "19", "13.800 ", "0", "-105", "-22.284 ", "0", "0", "63.353 ", "0.670 ", "51.313 ", "-51.313 ", "-0.205 ", "-0.205 ", "0", "7.787 ", "-0.205 ", "-30.788 ", "0", "0"
"2021-01-07 20:00:00", "7", "20", "13.040 ", "0", "-120", "-22.284 ", "0", "0", "53.259 ", "0.818 ", "51.552 ", "-51.552 ", "-0.206 ", "-0.206 ", "0", "7.581 ", "-0.206 ", "-30.931 ", "0", "0"
"2021-01-07 21:00:00", "7", "21", "12.380 ", "0", "-135", "-22.284 ", "0", "0", "40.867 ", "0.908 ", "51.761 ", "-51.761 ", "-0.207 ", "-0.207 ", "0", "7.374 ", "-0.207 ", "-31.056 ", "0", "0"
"2021-01-07 22:00:00", "7", "22", "11.730 ", "0", "-150", "-22.284 ", "0", "0", "27.559 ", "0.959 ", "51.967 ", "-51.967 ", "-0.208 ", "-0.208 ", "0", "7.166 ", "-0.208 ", "-31.180 ", "0", "0"
"2021-01-07 23:00:00", "7", "23", "11.080 ", "0", "-165", "-22.284 ", "0", "0", "13.856 ", "0.987 ", "52.174 ", "-52.174 ", "-0.209 ", "-0.209 ", "0", "6.957 ", "-0.209 ", "-31.304 ", "0", "0"
"2021-01-08 00:00:00", "8", "0", "10.120 ", "0", "180", "-22.155 ", "0", "0", "0", "1", "52.481 ", "-52.481 ", "-0.210 ", "-0.210 ", "0", "-0.325 ", "-0.210 ", "-31.489 ", "0", "0"
"2021-01-08 01:00:00", "8", "1", "9.160 ", "0", "165", "-22.155 ", "0", "0", "13.869 ", "0.987 ", "52.790 ", "-52.790 ", "-0.211 ", "-0.211 ", "0", "-0.325 ", "-0.211 ", "-31.674 ", "0", "0"
"2021-01-08 02:00:00", "8", "2", "8.200 ", "0", "150", "-22.155 ", "0", "0", "27.586 ", "0.959 ", "53.101 ", "-53.101 ", "-0.212 ", "-0.212 ", "0", "-0.325 ", "-0.212 ", "-31.860 ", "0", "0"
"2021-01-08 03:00:00", "8", "3", "8.020 ", "0", "135", "-22.155 ", "0", "0", "40.912 ", "0.908 ", "53.159 ", "-53.159 ", "-0.213 ", "-0.213 ", "0", "-0.325 ", "-0.213 ", "-31.895 ", "0", "0"
"2021-01-08 04:00:00", "8", "4", "7.830 ", "0", "120", "-22.155 ", "0", "0", "53.329 ", "0.817 ", "53.221 ", "-53.221 ", "-0.213 ", "-0.213 ", "0", "-0.325 ", "-0.213 ", "-31.933 ", "0", "0"
"2021-01-08 05:00:00", "8", "5", "7.650 ", "0", "105", "-22.155 ", "0", "0", "63.458 ", "0.668 ", "53.279 ", "-53.279 ", "-0.213 ", "-0.213 ", "0", "-0.325 ", "-0.213 ", "-31.968 ", "0", "0"
"2021-01-08 06:00:00", "8", "6", "8.190 ", "0", "90", "-22.155 ", "0", "0", "67.845 ", "0.557 ", "53.104 ", "-53.104 ", "-0.212 ", "-0.212 ", "0", "-0.325 ", "-0.212 ", "-31.862 ", "0", "0"
"2021-01-08 07:00:00", "8", "7", "8.720 ", "0", "75", "-22.155 ", "0", "0", "63.458 ", "0.668 ", "52.932 ", "-52.932 ", "-0.212 ", "-0.212 ", "0", "-0.325 ", "-0.212 ", "-31.759 ", "0", "0"
"2021-01-08 08:00:00", "8", "8", "9.260 ", "0.491 ", "60", "-22.155 ", "0", "0", "53.329 ", "0.817 ", "52.758 ", "91.608 ", "0.366 ", "0.366 ", "0.348 ", "0.041 ", "0.366 ", "54.965 ", "0", "17.430 "
"2021-01-08 09:00:00", "8", "9", "11.540 ", "0.725 ", "45", "-22.155 ", "0", "0", "40.912 ", "0.908 ", "52.027 ", "248 ", "0.991 ", "0.991 ", "0.941 ", "1.032 ", "0.991 ", "149 ", "8.653 ", "50.000 "
"2021-01-08 10:00:00", "8", "10", "13.830 ", "0.835 ", "30", "-22.155 ", "0", "0", "27.586 ", "0.959 ", "51.304 ", "376 ", "1.505 ", "1.505 ", "1.430 ", "2.537 ", "1.505 ", "226 ", "94.419 ", "50.000 "
"2021-01-08 11:00:00", "8", "11", "16.110 ", "0.867 ", "15", "-22.155 ", "0", "0", "13.869 ", "0.987 ", "50.594 ", "450 ", "1.800 ", "1.800 ", "1.710 ", "4.337 ", "1.800 ", "270 ", "224 ", "50.000 "
"2021-01-08 12:00:00", "8", "12", "16.210 ", "0.897 ", "0", "-22.155 ", "0", "0", "0", "1", "50.563 ", "490 ", "1.958 ", "1.958 ", "1.860 ", "6.295 ", "1.958 ", "294 ", "378 ", "50.000 "
"2021-01-08 13:00:00", "8", "13", "16.320 ", "0.856 ", "-15", "-22.155 ", "0", "0", "13.869 ", "0.987 ", "50.529 ", "444 ", "1.774 ", "1.774 ", "1.686 ", "8.070 ", "1.774 ", "266 ", "504 ", "50.000 "
"2021-01-08 14:00:00", "8", "14", "16.420 ", "0.845 ", "-30", "-22.155 ", "0", "0", "27.586 ", "0.959 ", "50.498 ", "382 ", "1.528 ", "1.528 ", "1.452 ", "9.598 ", "1.528 ", "229 ", "594 ", "50.000 "
"2021-01-08 15:00:00", "8", "15", "14.350 ", "0.720 ", "-45", "-22.155 ", "0", "0", "40.912 ", "0.908 ", "51.141 ", "247 ", "0.986 ", "0.986 ", "0.937 ", "10.584 ", "0.986 ", "148 ", "602 ", "50.000 "
"2021-01-08 16:00:00", "8", "16", "12.270 ", "0.497 ", "-60", "-22.155 ", "0", "0", "53.329 ", "0.817 ", "51.796 ", "94.145 ", "0.377 ", "0.377 ", "0.358 ", "10.961 ", "0.377 ", "56.487 ", "518 ", "50.000 "
"2021-01-08 17:00:00", "8", "17", "10.190 ", "0", "-75", "-22.155 ", "0", "0", "63.458 ", "0.668 ", "52.458 ", "-52.458 ", "-0.210 ", "-0.210 ", "0", "10.751 ", "-0.210 ", "-31.475 ", "378 ", "50.000 "
"2021-01-08 18:00:00", "8", "18", "9.280 ", "0", "-90", "-22.155 ", "0", "0", "67.845 ", "0.557 ", "52.751 ", "-52.751 ", "-0.211 ", "-0.211 ", "0", "10.540 ", "-0.211 ", "-31.651 ", "238 ", "50.000 "
"2021-01-08 19:00:00", "8", "19", "8.380 ", "0", "-105", "-22.155 ", "0", "0", "63.458 ", "0.668 ", "53.042 ", "-53.042 ", "-0.212 ", "-0.212 ", "0", "10.328 ", "-0.212 ", "-31.825 ", "98.422 ", "50.000 "
"2021-01-08 20:00:00", "8", "20", "7.480 ", "0", "-120", "-22.155 ", "0", "0", "53.329 ", "0.817 ", "53.335 ", "-53.335 ", "-0.213 ", "-0.213 ", "0", "10.114 ", "-0.213 ", "-32.001 ", "0", "34.382 "
"2021-01-08 21:00:00", "8", "21", "7.370 ", "0", "-135", "-22.155 ", "0", "0", "40.912 ", "0.908 ", "53.371 ", "-53.371 ", "-0.213 ", "-0.213 ", "0", "9.901 ", "-0.213 ", "-32.022 ", "0", "0"
"2021-01-08 22:00:00", "8", "22", "7.270 ", "0", "-150", "-22.155 ", "0", "0", "27.586 ", "0.959 ", "53.403 ", "-53.403 ", "-0.214 ", "-0.214 ", "0", "9.687 ", "-0.214 ", "-32.042 ", "0", "0"
"2021-01-08 23:00:00", "8", "23", "7.170 ", "0", "-165", "-22.155 ", "0", "0", "13.869 ", "0.987 ", "53.436 ", "-53.436 ", "-0.214 ", "-0.214 ", "0", "9.474 ", "-0.214 ", "-32.062 ", "0", "0"
"2021-01-09 00:00:00", "9", "0", "6.870 ", "0", "180", "-22.021 ", "0", "0", "0", "1", "53.534 ", "-53.534 ", "-0.214 ", "-0.214 ", "0", "-0.325 ", "-0.214 ", "-32.120 ", "0", "0"
"2021-01-09 01:00:00", "9", "1", "6.580 ", "0", "165", "-22.021 ", "0", "0", "13.883 ", "0.987 ", "53.629 ", "-53.629 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.177 ", "0", "0"
"2021-01-09 02:00:00", "9", "2", "6.280 ", "0", "150", "-22.021 ", "0", "0", "27.615 ", "0.959 ", "53.728 ", "-53.728 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.237 ", "0", "0"
"2021-01-09 03:00:00", "9", "3", "6.130 ", "0", "135", "-22.021 ", "0", "0", "40.959 ", "0.908 ", "53.777 ", "-53.777 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.266 ", "0", "0"
"2021-01-09 04:00:00", "9", "4", "5.970 ", "0", "120", "-22.021 ", "0", "0", "53.403 ", "0.816 ", "53.830 ", "-53.830 ", "-0.215 ", "-0.215 ", "0", "-0.325 ", "-0.215 ", "-32.298 ", "0", "0"
"2021-01-09 05:00:00", "9", "5", "5.820 ", "0", "105", "-22.021 ", "0", "0", "63.568 ", "0.665 ", "53.879 ", "-53.879 ", "-0.216 ", "-0.216 ", "0", "-0.325 ", "-0.216 ", "-32.327 ", "0", "0"
"2021-01-09 06:00:00", "9", "6", "7.360 ", "0", "90", "-22.021 ", "0", "0", "67.979 ", "0.552 ", "53.374 ", "-53.374 ", "-0.213 ", "-0.213 ", "0", "-0.325 ", "-0.213 ", "-32.024 ", "0", "0"
"2021-01-09 07:00:00", "9", "7", "8.900 ", "0", "75", "-22.021 ", "0", "0", "63.568 ", "0.665 ", "52.874 ", "-52.874 ", "-0.211 ", "-0.211 ", "0", "-0.325 ", "-0.211 ", "-31.724 ", "0", "0"
"2021-01-09 08:00:00", "9", "8", "10.440 ", "0.345 ", "60", "-22.021 ", "0", "0", "53.403 ", "0.816 ", "52.378 ", "48.677 ", "0.195 ", "0.195 ", "0", "-0.130 ", "0.195 ", "29.206 ", "0", "8.318 "
"2021-01-09 09:00:00", "9", "9", "12.050 ", "0.445 ", "45", "-22.021 ", "0", "0", "40.959 ", "0.908 ", "51.865 ", "132 ", "0.528 ", "0.528 ", "0.501 ", "0.397 ", "0.528 ", "79.146 ", "0", "26.763 "
"2021-01-09 10:00:00", "9", "10", "13.650 ", "0.723 ", "30", "-22.021 ", "0", "0", "27.615 ", "0.959 ", "51.360 ", "319 ", "1.275 ", "1.275 ", "1.211 ", "1.672 ", "1.275 ", "191 ", "51.256 ", "50.000 "
"2021-01-09 11:00:00", "9", "11", "15.260 ", "0.750 ", "15", "-22.021 ", "0", "0", "13.883 ", "0.987 ", "50.857 ", "382 ", "1.528 ", "1.528 ", "1.452 ", "3.200 ", "1.528 ", "229 ", "141 ", "50.000 "
"2021-01-09 12:00:00", "9", "12", "15.340 ", "0.807 ", "0", "-22.021 ", "0", "0", "0", "1", "50.832 ", "435 ", "1.742 ", "1.742 ", "1.654 ", "4.942 ", "1.742 ", "261 ", "262 ", "50.000 "
"2021-01-09 13:00:00", "9", "13", "15.430 ", "0.826 ", "-15", "-22.021 ", "0", "0", "13.883 ", "0.987 ", "50.804 ", "426 ", "1.703 ", "1.703 ", "1.617 ", "6.644 ", "1.703 ", "255 ", "377 ", "50.000 "
"2021-01-09 14:00:00", "9", "14", "15.510 ", "0.773 ", "-30", "-22.021 ", "0", "0", "27.615 ", "0.959 ", "50.780 ", "345 ", "1.380 ", "1.380 ", "1.311 ", "8.024 ", "1.380 ", "207 ", "444 ", "50.000 "
"2021-01-09 15:00:00", "9", "15", "14.040 ", "0.685 ", "-45", "-22.021 ", "0", "0", "40.959 ", "0.908 ", "51.238 ", "232 ", "0.926 ", "0.926 ", "0.880 ", "8.951 ", "0.926 ", "139 ", "443 ", "50.000 "
"2021-01-09 16:00:00", "9", "16", "12.570 ", "0.394 ", "-60", "-22.021 ", "0", "0", "53.403 ", "0.816 ", "51.701 ", "63.775 ", "0.255 ", "0.255 ", "0.242 ", "9.206 ", "0.255 ", "38.265 ", "342 ", "50.000 "
"2021-01-09 17:00:00", "9", "17", "11.100 ", "0", "-75", "-22.021 ", "0", "0", "63.568 ", "0.665 ", "52.167 ", "-52.167 ", "-0.209 ", "-0.209 ", "0", "8.997 ", "-0.209 ", "-31.300 ", "202 ", "50.000 "
"2021-01-09 18:00:00", "9", "18", "10.550 ", "0", "-90", "-22.021 ", "0", "0", "67.979 ", "0.552 ", "52.343 ", "-52.343 ", "-0.209 ", "-0.209 ", "0", "8.788 ", "-0.209 ", "-31.406 ", "61.669 ", "50.000 "
"2021-01-09 19:00:00", "9", "19", "10", "0", "-105", "-22.021 ", "0", "0", "63.568 ", "0.665 ", "52.519 ", "-52.519 ", "-0.210 ", "-0.210 ", "0", "8.578 ", "-0.210 ", "-31.512 ", "0", "19.966 "
"2021-01-09 20:00:00", "9", "20", "9.450 ", "0", "-120", "-22.021 ", "0", "0", "53.403 ", "0.816 ", "52.696 ", "-52.696 ", "-0.211 ", "-0.211 ", "0", "8.367 ", "-0.211 ", "-31.618 ", "0", "0"
"2021-01-09 21:00:00", "9", "21", "9.500 ", "0", "-135", "-22.021 ", "0", "0", "40.959 ", "0.908 ", "52.680 ", "-52.680 ", "-0.211 ", "-0.211 ", "0", "8.156 ", "-0.211 ", "-31.608 ", "0", "0"
